"generation","genome","accuracy","training_time","fitness","layer","type","units","activation"
0,4,0.460999995470047,33.01939392089844,0.44449029850959776,20,"Dense",10,"softmax"
0,5,0.5228999853134155,20.644998788833618,0.5125774859189988,2,"Dense",42,"relu"
0,5,0.5228999853134155,20.644998788833618,0.5125774859189988,3,"Dense",74,"relu"
0,5,0.5228999853134155,20.644998788833618,0.5125774859189988,4,"Dense",36,"relu"
0,5,0.5228999853134155,20.644998788833618,0.5125774859189988,6,"Dense",25,"relu"
0,5,0.5228999853134155,20.644998788833618,0.5125774859189988,7,"Dense",114,"relu"
0,5,0.5228999853134155,20.644998788833618,0.5125774859189988,8,"Dense",22,"relu"
0,5,0.5228999853134155,20.644998788833618,0.5125774859189988,9,"Dense",57,"relu"
0,5,0.5228999853134155,20.644998788833618,0.5125774859189988,10,"Dense",10,"softmax"
0,6,0.3587999939918518,24.152458429336548,0.34672376477718353,2,"Dense",70,"relu"
0,6,0.3587999939918518,24.152458429336548,0.34672376477718353,3,"Dense",65,"relu"
0,6,0.3587999939918518,24.152458429336548,0.34672376477718353,5,"Dense",94,"relu"
0,6,0.3587999939918518,24.152458429336548,0.34672376477718353,6,"Dense",65,"relu"
0,6,0.3587999939918518,24.152458429336548,0.34672376477718353,7,"Dense",25,"relu"
0,6,0.3587999939918518,24.152458429336548,0.34672376477718353,8,"Dense",89,"relu"
0,6,0.3587999939918518,24.152458429336548,0.34672376477718353,9,"Dense",105,"relu"
0,6,0.3587999939918518,24.152458429336548,0.34672376477718353,10,"Dense",105,"relu"
0,6,0.3587999939918518,24.152458429336548,0.34672376477718353,11,"Dense",61,"relu"
0,6,0.3587999939918518,24.152458429336548,0.34672376477718353,13,"Dense",36,"relu"
0,6,0.3587999939918518,24.152458429336548,0.34672376477718353,14,"Dense",17,"relu"
0,6,0.3587999939918518,24.152458429336548,0.34672376477718353,15,"Dense",53,"relu"
0,6,0.3587999939918518,24.152458429336548,0.34672376477718353,16,"Dense",35,"relu"
0,6,0.3587999939918518,24.152458429336548,0.34672376477718353,18,"Dense",14,"relu"
0,6,0.3587999939918518,24.152458429336548,0.34672376477718353,20,"Dense",10,"softmax"
0,7,0.5584999918937683,31.602970600128174,0.5426985065937042,2,"Dense",120,"relu"
0,7,0.5584999918937683,31.602970600128174,0.5426985065937042,3,"Dense",119,"relu"
0,7,0.5584999918937683,31.602970600128174,0.5426985065937042,4,"Dense",90,"relu"
0,7,0.5584999918937683,31.602970600128174,0.5426985065937042,5,"Dense",78,"relu"
0,7,0.5584999918937683,31.602970600128174,0.5426985065937042,7,"Dense",84,"relu"
0,7,0.5584999918937683,31.602970600128174,0.5426985065937042,8,"Dense",89,"relu"
0,7,0.5584999918937683,31.602970600128174,0.5426985065937042,9,"Dense",87,"relu"
0,7,0.5584999918937683,31.602970600128174,0.5426985065937042,10,"Dense",125,"relu"
0,7,0.5584999918937683,31.602970600128174,0.5426985065937042,11,"Dense",116,"relu"
0,7,0.5584999918937683,31.602970600128174,0.5426985065937042,12,"Dense",79,"relu"
0,7,0.5584999918937683,31.602970600128174,0.5426985065937042,13,"Dense",86,"relu"
0,7,0.5584999918937683,31.602970600128174,0.5426985065937042,15,"Dense",45,"relu"
0,7,0.5584999918937683,31.602970600128174,0.5426985065937042,16,"Dense",10,"softmax"
0,8,0.515500009059906,25.221750736236572,0.5028891336917877,2,"Dense",53,"relu"
0,8,0.515500009059906,25.221750736236572,0.5028891336917877,3,"Dense",93,"relu"
0,8,0.515500009059906,25.221750736236572,0.5028891336917877,4,"Dense",18,"relu"
0,8,0.515500009059906,25.221750736236572,0.5028891336917877,5,"Dense",95,"relu"
0,8,0.515500009059906,25.221750736236572,0.5028891336917877,7,"Dense",41,"relu"
0,8,0.515500009059906,25.221750736236572,0.5028891336917877,8,"Dense",35,"relu"
0,8,0.515500009059906,25.221750736236572,0.5028891336917877,9,"Dense",113,"relu"
0,8,0.515500009059906,25.221750736236572,0.5028891336917877,11,"Dense",117,"relu"
0,8,0.515500009059906,25.221750736236572,0.5028891336917877,12,"Dense",25,"relu"
0,8,0.515500009059906,25.221750736236572,0.5028891336917877,13,"Dense",37,"relu"
0,8,0.515500009059906,25.221750736236572,0.5028891336917877,14,"Dense",76,"relu"
0,8,0.515500009059906,25.221750736236572,0.5028891336917877,15,"Dense",42,"relu"
0,8,0.515500009059906,25.221750736236572,0.5028891336917877,16,"Dense",10,"softmax"
0,9,0.47609999775886536,20.635971069335938,0.4657820122241974,2,"Dense",33,"relu"
0,9,0.47609999775886536,20.635971069335938,0.4657820122241974,3,"Dense",78,"relu"
0,9,0.47609999775886536,20.635971069335938,0.4657820122241974,4,"Dense",59,"relu"
0,9,0.47609999775886536,20.635971069335938,0.4657820122241974,5,"Dense",46,"relu"
0,9,0.47609999775886536,20.635971069335938,0.4657820122241974,7,"Dense",10,"relu"
0,9,0.47609999775886536,20.635971069335938,0.4657820122241974,8,"Dense",47,"relu"
0,9,0.47609999775886536,20.635971069335938,0.4657820122241974,9,"Dense",115,"relu"
0,9,0.47609999775886536,20.635971069335938,0.4657820122241974,10,"Dense",10,"softmax"
0,10,0.43959999084472656,21.233490705490112,0.4289832454919815,2,"Dense",22,"relu"
0,10,0.43959999084472656,21.233490705490112,0.4289832454919815,3,"Dense",98,"relu"
0,10,0.43959999084472656,21.233490705490112,0.4289832454919815,5,"Dense",48,"relu"
0,10,0.43959999084472656,21.233490705490112,0.4289832454919815,6,"Dense",43,"relu"
0,10,0.43959999084472656,21.233490705490112,0.4289832454919815,7,"Dense",96,"relu"
0,10,0.43959999084472656,21.233490705490112,0.4289832454919815,8,"Dense",22,"relu"
0,10,0.43959999084472656,21.233490705490112,0.4289832454919815,9,"Dense",39,"relu"
0,10,0.43959999084472656,21.233490705490112,0.4289832454919815,10,"Dense",32,"relu"
0,10,0.43959999084472656,21.233490705490112,0.4289832454919815,11,"Dense",20,"relu"
0,10,0.43959999084472656,21.233490705490112,0.4289832454919815,12,"Dense",128,"relu"
0,10,0.43959999084472656,21.233490705490112,0.4289832454919815,13,"Dense",24,"relu"
0,10,0.43959999084472656,21.233490705490112,0.4289832454919815,14,"Dense",10,"softmax"
0,11,0.41350001096725464,31.71955156326294,0.3976402351856232,2,"Dense",99,"relu"
0,11,0.41350001096725464,31.71955156326294,0.3976402351856232,3,"Dense",124,"relu"
0,11,0.41350001096725464,31.71955156326294,0.3976402351856232,4,"Dense",46,"relu"
0,11,0.41350001096725464,31.71955156326294,0.3976402351856232,5,"Dense",52,"relu"
0,11,0.41350001096725464,31.71955156326294,0.3976402351856232,7,"Dense",96,"relu"
0,11,0.41350001096725464,31.71955156326294,0.3976402351856232,8,"Dense",63,"relu"
0,11,0.41350001096725464,31.71955156326294,0.3976402351856232,9,"Dense",107,"relu"
0,11,0.41350001096725464,31.71955156326294,0.3976402351856232,11,"Dense",112,"relu"
0,11,0.41350001096725464,31.71955156326294,0.3976402351856232,12,"Dense",48,"relu"
0,11,0.41350001096725464,31.71955156326294,0.3976402351856232,13,"Dense",117,"relu"
0,11,0.41350001096725464,31.71955156326294,0.3976402351856232,14,"Dense",106,"relu"
0,11,0.41350001096725464,31.71955156326294,0.3976402351856232,15,"Dense",99,"relu"
0,11,0.41350001096725464,31.71955156326294,0.3976402351856232,17,"Dense",15,"relu"
0,11,0.41350001096725464,31.71955156326294,0.3976402351856232,18,"Dense",115,"relu"
0,11,0.41350001096725464,31.71955156326294,0.3976402351856232,19,"Dense",19,"relu"
0,11,0.41350001096725464,31.71955156326294,0.3976402351856232,20,"Dense",10,"softmax"
0,12,0.5371000170707703,25.139999866485596,0.5245300171375274,2,"Dense",124,"relu"
0,12,0.5371000170707703,25.139999866485596,0.5245300171375274,3,"Dense",112,"relu"
0,12,0.5371000170707703,25.139999866485596,0.5245300171375274,4,"Dense",91,"relu"
0,12,0.5371000170707703,25.139999866485596,0.5245300171375274,6,"Dense",23,"relu"
0,12,0.5371000170707703,25.139999866485596,0.5245300171375274,7,"Dense",39,"relu"
0,12,0.5371000170707703,25.139999866485596,0.5245300171375274,8,"Dense",103,"relu"
0,12,0.5371000170707703,25.139999866485596,0.5245300171375274,9,"Dense",108,"relu"
0,12,0.5371000170707703,25.139999866485596,0.5245300171375274,11,"Dense",126,"relu"
0,12,0.5371000170707703,25.139999866485596,0.5245300171375274,12,"Dense",94,"relu"
0,12,0.5371000170707703,25.139999866485596,0.5245300171375274,13,"Dense",10,"softmax"
0,13,0.5339999794960022,21.721588611602783,0.5231391851902008,2,"Dense",77,"relu"
0,13,0.5339999794960022,21.721588611602783,0.5231391851902008,3,"Dense",91,"relu"
0,13,0.5339999794960022,21.721588611602783,0.5231391851902008,5,"Dense",48,"relu"
0,13,0.5339999794960022,21.721588611602783,0.5231391851902008,6,"Dense",110,"relu"
0,13,0.5339999794960022,21.721588611602783,0.5231391851902008,7,"Dense",50,"relu"
0,13,0.5339999794960022,21.721588611602783,0.5231391851902008,8,"Dense",66,"relu"
0,13,0.5339999794960022,21.721588611602783,0.5231391851902008,10,"Dense",10,"softmax"
0,14,0.4844000041484833,16.291999578475952,0.4762540043592453,2,"Dense",57,"relu"
0,14,0.4844000041484833,16.291999578475952,0.4762540043592453,4,"Dense",12,"relu"
0,14,0.4844000041484833,16.291999578475952,0.4762540043592453,5,"Dense",83,"relu"
0,14,0.4844000041484833,16.291999578475952,0.4762540043592453,6,"Dense",10,"softmax"
0,15,0.5238999724388123,23.05979633331299,0.5123700742721558,2,"Dense",104,"relu"
0,15,0.5238999724388123,23.05979633331299,0.5123700742721558,3,"Dense",35,"relu"
0,15,0.5238999724388123,23.05979633331299,0.5123700742721558,4,"Dense",114,"relu"
0,15,0.5238999724388123,23.05979633331299,0.5123700742721558,5,"Dense",41,"relu"
0,15,0.5238999724388123,23.05979633331299,0.5123700742721558,6,"Dense",86,"relu"
0,15,0.5238999724388123,23.05979633331299,0.5123700742721558,7,"Dense",96,"relu"
0,15,0.5238999724388123,23.05979633331299,0.5123700742721558,9,"Dense",10,"softmax"
0,16,0.3596999943256378,55.808396100997925,0.33179579627513883,2,"Dense",21,"relu"
0,16,0.3596999943256378,55.808396100997925,0.33179579627513883,3,"Dense",54,"relu"
0,16,0.3596999943256378,55.808396100997925,0.33179579627513883,5,"Dense",100,"relu"
0,16,0.3596999943256378,55.808396100997925,0.33179579627513883,6,"Dense",117,"relu"
0,16,0.3596999943256378,55.808396100997925,0.33179579627513883,7,"Dense",53,"relu"
0,16,0.3596999943256378,55.808396100997925,0.33179579627513883,8,"Dense",81,"relu"
0,16,0.3596999943256378,55.808396100997925,0.33179579627513883,10,"Dense",71,"relu"
0,16,0.3596999943256378,55.808396100997925,0.33179579627513883,11,"Dense",22,"relu"
0,16,0.3596999943256378,55.808396100997925,0.33179579627513883,12,"Dense",88,"relu"
0,16,0.3596999943256378,55.808396100997925,0.33179579627513883,14,"Dense",17,"relu"
0,16,0.3596999943256378,55.808396100997925,0.33179579627513883,15,"Dense",83,"relu"
0,16,0.3596999943256378,55.808396100997925,0.33179579627513883,16,"Dense",115,"relu"
0,16,0.3596999943256378,55.808396100997925,0.33179579627513883,17,"Dense",120,"relu"
0,16,0.3596999943256378,55.808396100997925,0.33179579627513883,19,"Dense",49,"relu"
0,16,0.3596999943256378,55.808396100997925,0.33179579627513883,20,"Dense",10,"softmax"
0,17,0.5210999846458435,21.777963161468506,0.5102110030651092,2,"Dense",40,"relu"
0,17,0.5210999846458435,21.777963161468506,0.5102110030651092,3,"Dense",50,"relu"
0,17,0.5210999846458435,21.777963161468506,0.5102110030651092,4,"Dense",113,"relu"
0,17,0.5210999846458435,21.777963161468506,0.5102110030651092,5,"Dense",125,"relu"
0,17,0.5210999846458435,21.777963161468506,0.5102110030651092,6,"Dense",107,"relu"
0,17,0.5210999846458435,21.777963161468506,0.5102110030651092,7,"Dense",114,"relu"
0,17,0.5210999846458435,21.777963161468506,0.5102110030651092,8,"Dense",42,"relu"
0,17,0.5210999846458435,21.777963161468506,0.5102110030651092,9,"Dense",85,"relu"
0,17,0.5210999846458435,21.777963161468506,0.5102110030651092,10,"Dense",27,"relu"
0,17,0.5210999846458435,21.777963161468506,0.5102110030651092,11,"Dense",41,"relu"
0,17,0.5210999846458435,21.777963161468506,0.5102110030651092,12,"Dense",97,"relu"
0,17,0.5210999846458435,21.777963161468506,0.5102110030651092,13,"Dense",10,"softmax"
0,18,0.5541999936103821,100.55396962165833,0.5039230087995529,2,"Dense",110,"relu"
0,18,0.5541999936103821,100.55396962165833,0.5039230087995529,3,"Dense",126,"relu"
0,18,0.5541999936103821,100.55396962165833,0.5039230087995529,4,"Dense",110,"relu"
0,18,0.5541999936103821,100.55396962165833,0.5039230087995529,5,"Dense",115,"relu"
0,18,0.5541999936103821,100.55396962165833,0.5039230087995529,6,"Dense",10,"relu"
0,18,0.5541999936103821,100.55396962165833,0.5039230087995529,7,"Dense",119,"relu"
0,18,0.5541999936103821,100.55396962165833,0.5039230087995529,8,"Dense",10,"softmax"
0,19,0.4677000045776367,88.94797921180725,0.42322601497173307,2,"Dense",84,"relu"
0,19,0.4677000045776367,88.94797921180725,0.42322601497173307,3,"Dense",84,"relu"
0,19,0.4677000045776367,88.94797921180725,0.42322601497173307,4,"Dense",76,"relu"
0,19,0.4677000045776367,88.94797921180725,0.42322601497173307,5,"Dense",46,"relu"
0,19,0.4677000045776367,88.94797921180725,0.42322601497173307,6,"Dense",39,"relu"
0,19,0.4677000045776367,88.94797921180725,0.42322601497173307,7,"Dense",115,"relu"
0,19,0.4677000045776367,88.94797921180725,0.42322601497173307,9,"Dense",60,"relu"
0,19,0.4677000045776367,88.94797921180725,0.42322601497173307,11,"Dense",96,"relu"
0,19,0.4677000045776367,88.94797921180725,0.42322601497173307,12,"Dense",91,"relu"
0,19,0.4677000045776367,88.94797921180725,0.42322601497173307,13,"Dense",50,"relu"
0,19,0.4677000045776367,88.94797921180725,0.42322601497173307,14,"Dense",98,"relu"
0,19,0.4677000045776367,88.94797921180725,0.42322601497173307,15,"Dense",112,"relu"
0,19,0.4677000045776367,88.94797921180725,0.42322601497173307,16,"Dense",28,"relu"
0,19,0.4677000045776367,88.94797921180725,0.42322601497173307,17,"Dense",77,"relu"
0,19,0.4677000045776367,88.94797921180725,0.42322601497173307,18,"Dense",59,"relu"
0,19,0.4677000045776367,88.94797921180725,0.42322601497173307,19,"Dense",73,"relu"
0,19,0.4677000045776367,88.94797921180725,0.42322601497173307,20,"Dense",10,"softmax"
0,20,0.5253999829292297,25.14381241798401,0.5128280767202378,2,"Dense",50,"relu"
0,20,0.5253999829292297,25.14381241798401,0.5128280767202378,3,"Dense",110,"relu"
0,20,0.5253999829292297,25.14381241798401,0.5128280767202378,5,"Dense",36,"relu"
0,20,0.5253999829292297,25.14381241798401,0.5128280767202378,6,"Dense",49,"relu"
0,20,0.5253999829292297,25.14381241798401,0.5128280767202378,8,"Dense",35,"relu"
0,20,0.5253999829292297,25.14381241798401,0.5128280767202378,9,"Dense",107,"relu"
0,20,0.5253999829292297,25.14381241798401,0.5128280767202378,11,"Dense",100,"relu"
0,20,0.5253999829292297,25.14381241798401,0.5128280767202378,13,"Dense",91,"relu"
0,20,0.5253999829292297,25.14381241798401,0.5128280767202378,14,"Dense",10,"softmax"
0,21,0.3682999908924103,21.933971166610718,0.35733300530910495,2,"Dense",14,"relu"
0,21,0.3682999908924103,21.933971166610718,0.35733300530910495,3,"Dense",80,"relu"
0,21,0.3682999908924103,21.933971166610718,0.35733300530910495,5,"Dense",78,"relu"
0,21,0.3682999908924103,21.933971166610718,0.35733300530910495,6,"Dense",42,"relu"
0,21,0.3682999908924103,21.933971166610718,0.35733300530910495,7,"Dense",40,"relu"
0,21,0.3682999908924103,21.933971166610718,0.35733300530910495,9,"Dense",97,"relu"
0,21,0.3682999908924103,21.933971166610718,0.35733300530910495,10,"Dense",59,"relu"
0,21,0.3682999908924103,21.933971166610718,0.35733300530910495,11,"Dense",14,"relu"
0,21,0.3682999908924103,21.933971166610718,0.35733300530910495,12,"Dense",121,"relu"
0,21,0.3682999908924103,21.933971166610718,0.35733300530910495,13,"Dense",109,"relu"
0,21,0.3682999908924103,21.933971166610718,0.35733300530910495,15,"Dense",10,"softmax"
0,22,0.19280000030994415,36.29823017120361,0.17465088522434236,2,"Dense",20,"relu"
0,22,0.19280000030994415,36.29823017120361,0.17465088522434236,4,"Dense",91,"relu"
0,22,0.19280000030994415,36.29823017120361,0.17465088522434236,6,"Dense",110,"relu"
0,22,0.19280000030994415,36.29823017120361,0.17465088522434236,8,"Dense",118,"relu"
0,22,0.19280000030994415,36.29823017120361,0.17465088522434236,9,"Dense",101,"relu"
0,22,0.19280000030994415,36.29823017120361,0.17465088522434236,10,"Dense",82,"relu"
0,22,0.19280000030994415,36.29823017120361,0.17465088522434236,11,"Dense",103,"relu"
0,22,0.19280000030994415,36.29823017120361,0.17465088522434236,13,"Dense",27,"relu"
0,22,0.19280000030994415,36.29823017120361,0.17465088522434236,14,"Dense",88,"relu"
0,22,0.19280000030994415,36.29823017120361,0.17465088522434236,15,"Dense",79,"relu"
0,22,0.19280000030994415,36.29823017120361,0.17465088522434236,17,"Dense",49,"relu"
0,22,0.19280000030994415,36.29823017120361,0.17465088522434236,18,"Dense",50,"relu"
0,22,0.19280000030994415,36.29823017120361,0.17465088522434236,19,"Dense",51,"relu"
0,22,0.19280000030994415,36.29823017120361,0.17465088522434236,20,"Dense",69,"relu"
0,22,0.19280000030994415,36.29823017120361,0.17465088522434236,22,"Dense",122,"relu"
0,22,0.19280000030994415,36.29823017120361,0.17465088522434236,23,"Dense",33,"relu"
0,22,0.19280000030994415,36.29823017120361,0.17465088522434236,24,"Dense",10,"softmax"
0,23,0.16750000417232513,25.73197078704834,0.15463401877880095,2,"Dense",112,"relu"
0,23,0.16750000417232513,25.73197078704834,0.15463401877880095,3,"Dense",69,"relu"
0,23,0.16750000417232513,25.73197078704834,0.15463401877880095,4,"Dense",20,"relu"
0,23,0.16750000417232513,25.73197078704834,0.15463401877880095,5,"Dense",57,"relu"
0,23,0.16750000417232513,25.73197078704834,0.15463401877880095,6,"Dense",10,"relu"
0,23,0.16750000417232513,25.73197078704834,0.15463401877880095,7,"Dense",34,"relu"
0,23,0.16750000417232513,25.73197078704834,0.15463401877880095,8,"Dense",104,"relu"
0,23,0.16750000417232513,25.73197078704834,0.15463401877880095,9,"Dense",48,"relu"
0,23,0.16750000417232513,25.73197078704834,0.15463401877880095,11,"Dense",94,"relu"
0,23,0.16750000417232513,25.73197078704834,0.15463401877880095,12,"Dense",81,"relu"
0,23,0.16750000417232513,25.73197078704834,0.15463401877880095,13,"Dense",13,"relu"
0,23,0.16750000417232513,25.73197078704834,0.15463401877880095,14,"Dense",106,"relu"
0,23,0.16750000417232513,25.73197078704834,0.15463401877880095,15,"Dense",13,"relu"
0,23,0.16750000417232513,25.73197078704834,0.15463401877880095,17,"Dense",43,"relu"
0,23,0.16750000417232513,25.73197078704834,0.15463401877880095,18,"Dense",38,"relu"
0,23,0.16750000417232513,25.73197078704834,0.15463401877880095,19,"Dense",72,"relu"
0,23,0.16750000417232513,25.73197078704834,0.15463401877880095,21,"Dense",10,"softmax"
0,24,0.49000000953674316,69.69897222518921,0.4551505234241486,2,"Dense",67,"relu"
0,24,0.49000000953674316,69.69897222518921,0.4551505234241486,3,"Dense",71,"relu"
0,24,0.49000000953674316,69.69897222518921,0.4551505234241486,5,"Dense",62,"relu"
0,24,0.49000000953674316,69.69897222518921,0.4551505234241486,7,"Dense",43,"relu"
0,24,0.49000000953674316,69.69897222518921,0.4551505234241486,8,"Dense",97,"relu"
0,24,0.49000000953674316,69.69897222518921,0.4551505234241486,9,"Dense",86,"relu"
0,24,0.49000000953674316,69.69897222518921,0.4551505234241486,10,"Dense",68,"relu"
0,24,0.49000000953674316,69.69897222518921,0.4551505234241486,12,"Dense",10,"softmax"
0,25,0.477400004863739,21.203691959381104,0.46679815888404846,2,"Dense",58,"relu"
0,25,0.477400004863739,21.203691959381104,0.46679815888404846,4,"Dense",102,"relu"
0,25,0.477400004863739,21.203691959381104,0.46679815888404846,6,"Dense",125,"relu"
0,25,0.477400004863739,21.203691959381104,0.46679815888404846,7,"Dense",110,"relu"
0,25,0.477400004863739,21.203691959381104,0.46679815888404846,8,"Dense",10,"softmax"
0,26,0.5040000081062317,23.684999704360962,0.4921575082540512,2,"Dense",100,"relu"
0,26,0.5040000081062317,23.684999704360962,0.4921575082540512,3,"Dense",60,"relu"
0,26,0.5040000081062317,23.684999704360962,0.4921575082540512,5,"Dense",112,"relu"
0,26,0.5040000081062317,23.684999704360962,0.4921575082540512,7,"Dense",12,"relu"
0,26,0.5040000081062317,23.684999704360962,0.4921575082540512,8,"Dense",82,"relu"
0,26,0.5040000081062317,23.684999704360962,0.4921575082540512,9,"Dense",89,"relu"
0,26,0.5040000081062317,23.684999704360962,0.4921575082540512,10,"Dense",75,"relu"
0,26,0.5040000081062317,23.684999704360962,0.4921575082540512,11,"Dense",104,"relu"
0,26,0.5040000081062317,23.684999704360962,0.4921575082540512,12,"Dense",43,"relu"
0,26,0.5040000081062317,23.684999704360962,0.4921575082540512,13,"Dense",10,"softmax"
0,27,0.10000000149011612,95.92299723625183,0.0520385028719902,2,"Dense",66,"relu"
0,27,0.10000000149011612,95.92299723625183,0.0520385028719902,4,"Dense",101,"relu"
0,27,0.10000000149011612,95.92299723625183,0.0520385028719902,5,"Dense",23,"relu"
0,27,0.10000000149011612,95.92299723625183,0.0520385028719902,6,"Dense",114,"relu"
0,27,0.10000000149011612,95.92299723625183,0.0520385028719902,7,"Dense",92,"relu"
0,27,0.10000000149011612,95.92299723625183,0.0520385028719902,9,"Dense",109,"relu"
0,27,0.10000000149011612,95.92299723625183,0.0520385028719902,10,"Dense",75,"relu"
0,27,0.10000000149011612,95.92299723625183,0.0520385028719902,11,"Dense",35,"relu"
0,27,0.10000000149011612,95.92299723625183,0.0520385028719902,13,"Dense",67,"relu"
0,27,0.10000000149011612,95.92299723625183,0.0520385028719902,14,"Dense",47,"relu"
0,27,0.10000000149011612,95.92299723625183,0.0520385028719902,15,"Dense",105,"relu"
0,27,0.10000000149011612,95.92299723625183,0.0520385028719902,16,"Dense",37,"relu"
0,27,0.10000000149011612,95.92299723625183,0.0520385028719902,17,"Dense",29,"relu"
0,27,0.10000000149011612,95.92299723625183,0.0520385028719902,18,"Dense",44,"relu"
0,27,0.10000000149011612,95.92299723625183,0.0520385028719902,19,"Dense",10,"softmax"
0,28,0.5378000140190125,17.323553562164307,0.5291382372379303,2,"Dense",72,"relu"
