"generation","genome","accuracy","training_time","fitness","layer","type","units","activation"
2,4,0.4657000005245209,24.371535301208496,0.4535142328739166,5,"Dense",24,"relu"
2,4,0.4657000005245209,24.371535301208496,0.4535142328739166,7,"Dense",10,"softmax"
2,5,0.45159998536109924,16.584080696105957,0.44330794501304627,2,"Dense",11,"relu"
2,5,0.45159998536109924,16.584080696105957,0.44330794501304627,3,"Dense",27,"relu"
2,5,0.45159998536109924,16.584080696105957,0.44330794501304627,4,"Dense",8,"relu"
2,5,0.45159998536109924,16.584080696105957,0.44330794501304627,5,"Dense",10,"softmax"
2,6,0.5062000155448914,17.446656942367554,0.49747668707370757,2,"Dense",13,"relu"
2,6,0.5062000155448914,17.446656942367554,0.49747668707370757,3,"Dense",27,"relu"
2,6,0.5062000155448914,17.446656942367554,0.49747668707370757,4,"Dense",11,"relu"
2,6,0.5062000155448914,17.446656942367554,0.49747668707370757,5,"Dense",10,"softmax"
2,7,0.461899995803833,59.065717697143555,0.43236713695526124,2,"Dense",15,"relu"
2,7,0.461899995803833,59.065717697143555,0.43236713695526124,3,"Dense",32,"relu"
2,7,0.461899995803833,59.065717697143555,0.43236713695526124,4,"Dense",17,"relu"
2,7,0.461899995803833,59.065717697143555,0.43236713695526124,5,"Dense",22,"relu"
2,7,0.461899995803833,59.065717697143555,0.43236713695526124,7,"Dense",10,"softmax"
3,0,0.46399998664855957,60.75199770927429,0.4336239877939224,2,"Dense",19,"relu"
3,0,0.46399998664855957,60.75199770927429,0.4336239877939224,3,"Dense",32,"relu"
3,0,0.46399998664855957,60.75199770927429,0.4336239877939224,4,"Dense",17,"relu"
3,0,0.46399998664855957,60.75199770927429,0.4336239877939224,5,"Dense",23,"relu"
3,0,0.46399998664855957,60.75199770927429,0.4336239877939224,7,"Dense",10,"softmax"
3,1,0.48649999499320984,51.38421678543091,0.4608078866004944,2,"Dense",12,"relu"
3,1,0.48649999499320984,51.38421678543091,0.4608078866004944,3,"Dense",30,"relu"
3,1,0.48649999499320984,51.38421678543091,0.4608078866004944,4,"Dense",13,"relu"
3,1,0.48649999499320984,51.38421678543091,0.4608078866004944,5,"Dense",10,"softmax"
3,2,0.46219998598098755,25.60325860977173,0.4493983566761017,2,"Dense",15,"relu"
3,2,0.46219998598098755,25.60325860977173,0.4493983566761017,3,"Dense",32,"relu"
3,2,0.46219998598098755,25.60325860977173,0.4493983566761017,4,"Dense",13,"relu"
3,2,0.46219998598098755,25.60325860977173,0.4493983566761017,5,"Dense",22,"relu"
3,2,0.46219998598098755,25.60325860977173,0.4493983566761017,7,"Dense",10,"softmax"
3,3,0.48840001225471497,52.1863067150116,0.4623068588972092,2,"Dense",21,"relu"
3,3,0.48840001225471497,52.1863067150116,0.4623068588972092,3,"Dense",21,"relu"
3,3,0.48840001225471497,52.1863067150116,0.4623068588972092,4,"Dense",12,"relu"
3,3,0.48840001225471497,52.1863067150116,0.4623068588972092,5,"Dense",10,"softmax"
3,4,0.48190000653266907,50.03652000427246,0.4568817465305328,2,"Dense",18,"relu"
3,4,0.48190000653266907,50.03652000427246,0.4568817465305328,3,"Dense",31,"relu"
3,4,0.48190000653266907,50.03652000427246,0.4568817465305328,4,"Dense",13,"relu"
3,4,0.48190000653266907,50.03652000427246,0.4568817465305328,5,"Dense",20,"relu"
3,4,0.48190000653266907,50.03652000427246,0.4568817465305328,7,"Dense",10,"softmax"
3,5,0.4781000018119812,16.96038579940796,0.4696198089122772,2,"Dense",17,"relu"
3,5,0.4781000018119812,16.96038579940796,0.4696198089122772,3,"Dense",21,"relu"
3,5,0.4781000018119812,16.96038579940796,0.4696198089122772,4,"Dense",8,"relu"
3,5,0.4781000018119812,16.96038579940796,0.4696198089122772,5,"Dense",10,"softmax"
3,6,0.45840001106262207,55.813851833343506,0.4304930851459503,2,"Dense",17,"relu"
3,6,0.45840001106262207,55.813851833343506,0.4304930851459503,3,"Dense",24,"relu"
3,6,0.45840001106262207,55.813851833343506,0.4304930851459503,4,"Dense",13,"relu"
3,6,0.45840001106262207,55.813851833343506,0.4304930851459503,5,"Dense",21,"relu"
3,6,0.45840001106262207,55.813851833343506,0.4304930851459503,6,"Dense",23,"relu"
3,6,0.45840001106262207,55.813851833343506,0.4304930851459503,7,"Dense",10,"softmax"
3,7,0.4749000072479248,56.79480004310608,0.44650260722637175,2,"Dense",18,"relu"
3,7,0.4749000072479248,56.79480004310608,0.44650260722637175,3,"Dense",32,"relu"
3,7,0.4749000072479248,56.79480004310608,0.44650260722637175,4,"Dense",8,"relu"
3,7,0.4749000072479248,56.79480004310608,0.44650260722637175,5,"Dense",25,"relu"
3,7,0.4749000072479248,56.79480004310608,0.44650260722637175,7,"Dense",10,"softmax"
4,0,0.4984000027179718,55.56310772895813,0.47061844885349274,2,"Dense",18,"relu"
4,0,0.4984000027179718,55.56310772895813,0.47061844885349274,3,"Dense",32,"relu"
4,0,0.4984000027179718,55.56310772895813,0.47061844885349274,4,"Dense",13,"relu"
4,0,0.4984000027179718,55.56310772895813,0.47061844885349274,5,"Dense",10,"softmax"
4,1,0.4489000141620636,19.70081901550293,0.43904960465431214,2,"Dense",17,"relu"
4,1,0.4489000141620636,19.70081901550293,0.43904960465431214,3,"Dense",22,"relu"
4,1,0.4489000141620636,19.70081901550293,0.43904960465431214,4,"Dense",8,"relu"
4,1,0.4489000141620636,19.70081901550293,0.43904960465431214,5,"Dense",10,"softmax"
4,2,0.48829999566078186,52.208574533462524,0.4621957083940506,2,"Dense",17,"relu"
4,2,0.48829999566078186,52.208574533462524,0.4621957083940506,3,"Dense",32,"relu"
4,2,0.48829999566078186,52.208574533462524,0.4621957083940506,4,"Dense",13,"relu"
4,2,0.48829999566078186,52.208574533462524,0.4621957083940506,5,"Dense",10,"softmax"
4,3,0.46790000796318054,17.266839742660522,0.4592665880918503,2,"Dense",17,"relu"
4,3,0.46790000796318054,17.266839742660522,0.4592665880918503,3,"Dense",24,"relu"
4,3,0.46790000796318054,17.266839742660522,0.4592665880918503,4,"Dense",8,"relu"
4,3,0.46790000796318054,17.266839742660522,0.4592665880918503,5,"Dense",10,"softmax"
4,4,0.4966999888420105,17.97195267677307,0.48771401250362395,2,"Dense",11,"relu"
4,4,0.4966999888420105,17.97195267677307,0.48771401250362395,3,"Dense",27,"relu"
4,4,0.4966999888420105,17.97195267677307,0.48771401250362395,4,"Dense",8,"relu"
4,4,0.4966999888420105,17.97195267677307,0.48771401250362395,5,"Dense",10,"softmax"
4,5,0.49000000953674316,18.0424907207489,0.4809787641763687,2,"Dense",17,"relu"
4,5,0.49000000953674316,18.0424907207489,0.4809787641763687,3,"Dense",26,"relu"
4,5,0.49000000953674316,18.0424907207489,0.4809787641763687,4,"Dense",8,"relu"
4,5,0.49000000953674316,18.0424907207489,0.4809787641763687,5,"Dense",10,"softmax"
4,6,0.4871000051498413,64.57413530349731,0.45481293749809265,2,"Dense",25,"relu"
4,6,0.4871000051498413,64.57413530349731,0.45481293749809265,3,"Dense",30,"relu"
4,6,0.4871000051498413,64.57413530349731,0.45481293749809265,4,"Dense",15,"relu"
4,6,0.4871000051498413,64.57413530349731,0.45481293749809265,5,"Dense",10,"softmax"
4,7,0.4724999964237213,18.08759379386902,0.4634561995267868,2,"Dense",14,"relu"
4,7,0.4724999964237213,18.08759379386902,0.4634561995267868,3,"Dense",22,"relu"
4,7,0.4724999964237213,18.08759379386902,0.4634561995267868,4,"Dense",9,"relu"
4,7,0.4724999964237213,18.08759379386902,0.4634561995267868,5,"Dense",10,"softmax"
5,0,0.40860000252723694,18.637160062789917,0.399281422495842,2,"Dense",14,"relu"
5,0,0.40860000252723694,18.637160062789917,0.399281422495842,3,"Dense",22,"relu"
5,0,0.40860000252723694,18.637160062789917,0.399281422495842,4,"Dense",8,"relu"
5,0,0.40860000252723694,18.637160062789917,0.399281422495842,5,"Dense",10,"softmax"
5,1,0.48579999804496765,72.21531653404236,0.4496923397779465,2,"Dense",18,"relu"
5,1,0.48579999804496765,72.21531653404236,0.4496923397779465,3,"Dense",31,"relu"
5,1,0.48579999804496765,72.21531653404236,0.4496923397779465,4,"Dense",13,"relu"
5,1,0.48579999804496765,72.21531653404236,0.4496923397779465,5,"Dense",10,"softmax"
5,2,0.4562999904155731,18.714760303497314,0.4469426102638245,2,"Dense",17,"relu"
5,2,0.4562999904155731,18.714760303497314,0.4469426102638245,3,"Dense",25,"relu"
5,2,0.4562999904155731,18.714760303497314,0.4469426102638245,4,"Dense",8,"relu"
5,2,0.4562999904155731,18.714760303497314,0.4469426102638245,5,"Dense",10,"softmax"
5,3,0.49160000681877136,18.25277280807495,0.4824736204147339,2,"Dense",18,"relu"
5,3,0.49160000681877136,18.25277280807495,0.4824736204147339,3,"Dense",32,"relu"
5,3,0.49160000681877136,18.25277280807495,0.4824736204147339,4,"Dense",9,"relu"
5,3,0.49160000681877136,18.25277280807495,0.4824736204147339,5,"Dense",10,"softmax"
5,4,0.49939998984336853,17.547672271728516,0.4906261537075043,2,"Dense",15,"relu"
5,4,0.49939998984336853,17.547672271728516,0.4906261537075043,3,"Dense",22,"relu"
5,4,0.49939998984336853,17.547672271728516,0.4906261537075043,4,"Dense",9,"relu"
5,4,0.49939998984336853,17.547672271728516,0.4906261537075043,5,"Dense",10,"softmax"
5,5,0.4722999930381775,74.1417305469513,0.43522912776470185,2,"Dense",18,"relu"
5,5,0.4722999930381775,74.1417305469513,0.43522912776470185,3,"Dense",22,"relu"
5,5,0.4722999930381775,74.1417305469513,0.43522912776470185,4,"Dense",11,"relu"
5,5,0.4722999930381775,74.1417305469513,0.43522912776470185,5,"Dense",19,"relu"
5,5,0.4722999930381775,74.1417305469513,0.43522912776470185,7,"Dense",30,"relu"
5,5,0.4722999930381775,74.1417305469513,0.43522912776470185,8,"Dense",10,"softmax"
5,6,0.44290000200271606,20.834725856781006,0.43248263907432555,2,"Dense",15,"relu"
5,6,0.44290000200271606,20.834725856781006,0.43248263907432555,3,"Dense",19,"relu"
5,6,0.44290000200271606,20.834725856781006,0.43248263907432555,4,"Dense",8,"relu"
5,6,0.44290000200271606,20.834725856781006,0.43248263907432555,5,"Dense",10,"softmax"
5,7,0.4652000069618225,59.12720084190369,0.43563640654087066,2,"Dense",10,"relu"
5,7,0.4652000069618225,59.12720084190369,0.43563640654087066,3,"Dense",32,"relu"
5,7,0.4652000069618225,59.12720084190369,0.43563640654087066,4,"Dense",10,"relu"
5,7,0.4652000069618225,59.12720084190369,0.43563640654087066,5,"Dense",10,"softmax"
6,0,0.35249999165534973,28.138767957687378,0.33843060767650607,2,"Dense",8,"relu"
6,0,0.35249999165534973,28.138767957687378,0.33843060767650607,3,"Dense",31,"relu"
6,0,0.35249999165534973,28.138767957687378,0.33843060767650607,4,"Dense",10,"relu"
6,0,0.35249999165534973,28.138767957687378,0.33843060767650607,5,"Dense",10,"softmax"
6,1,0.40709999203681946,69.34105944633484,0.37242946231365204,2,"Dense",15,"relu"
6,1,0.40709999203681946,69.34105944633484,0.37242946231365204,3,"Dense",31,"relu"
6,1,0.40709999203681946,69.34105944633484,0.37242946231365204,4,"Dense",13,"relu"
6,1,0.40709999203681946,69.34105944633484,0.37242946231365204,5,"Dense",10,"softmax"
6,2,0.10000000149011612,58.40679121017456,0.07079660588502884,2,"Dense",10,"relu"
6,2,0.10000000149011612,58.40679121017456,0.07079660588502884,3,"Dense",32,"relu"
6,2,0.10000000149011612,58.40679121017456,0.07079660588502884,4,"Dense",8,"relu"
6,2,0.10000000149011612,58.40679121017456,0.07079660588502884,5,"Dense",10,"softmax"
6,3,0.48260000348091125,66.39365816116333,0.4494031744003296,2,"Dense",20,"relu"
6,3,0.48260000348091125,66.39365816116333,0.4494031744003296,3,"Dense",30,"relu"
6,3,0.48260000348091125,66.39365816116333,0.4494031744003296,4,"Dense",13,"relu"
6,3,0.48260000348091125,66.39365816116333,0.4494031744003296,5,"Dense",10,"softmax"
6,4,0.44290000200271606,71.43747448921204,0.40718126475811006,2,"Dense",11,"relu"
6,4,0.44290000200271606,71.43747448921204,0.40718126475811006,3,"Dense",32,"relu"
6,4,0.44290000200271606,71.43747448921204,0.40718126475811006,4,"Dense",9,"relu"
6,4,0.44290000200271606,71.43747448921204,0.40718126475811006,5,"Dense",10,"softmax"
6,5,0.5153999924659729,28.59500741958618,0.5011024887561798,2,"Dense",18,"relu"
6,5,0.5153999924659729,28.59500741958618,0.5011024887561798,3,"Dense",31,"relu"
6,5,0.5153999924659729,28.59500741958618,0.5011024887561798,4,"Dense",10,"relu"
6,5,0.5153999924659729,28.59500741958618,0.5011024887561798,5,"Dense",10,"softmax"
6,6,0.47870001196861267,74.69061994552612,0.4413547019958496,2,"Dense",10,"relu"
6,6,0.47870001196861267,74.69061994552612,0.4413547019958496,3,"Dense",31,"relu"
6,6,0.47870001196861267,74.69061994552612,0.4413547019958496,4,"Dense",10,"relu"
6,6,0.47870001196861267,74.69061994552612,0.4413547019958496,5,"Dense",10,"softmax"
6,7,0.5023000240325928,75.22076416015625,0.46468964195251466,2,"Dense",22,"relu"
6,7,0.5023000240325928,75.22076416015625,0.46468964195251466,3,"Dense",27,"relu"
6,7,0.5023000240325928,75.22076416015625,0.46468964195251466,4,"Dense",11,"relu"
6,7,0.5023000240325928,75.22076416015625,0.46468964195251466,5,"Dense",10,"softmax"
7,0,0.34610000252723694,77.17513346672058,0.30751243579387666,2,"Dense",13,"relu"
7,0,0.34610000252723694,77.17513346672058,0.30751243579387666,3,"Dense",32,"relu"
7,0,0.34610000252723694,77.17513346672058,0.30751243579387666,4,"Dense",14,"relu"
7,0,0.34610000252723694,77.17513346672058,0.30751243579387666,5,"Dense",14,"relu"
7,0,0.34610000252723694,77.17513346672058,0.30751243579387666,6,"Dense",10,"softmax"
7,1,0.21639999747276306,48.28222155570984,0.19225888669490815,2,"Dense",14,"relu"
7,1,0.21639999747276306,48.28222155570984,0.19225888669490815,3,"Dense",31,"relu"
7,1,0.21639999747276306,48.28222155570984,0.19225888669490815,4,"Dense",10,"relu"
7,1,0.21639999747276306,48.28222155570984,0.19225888669490815,5,"Dense",23,"relu"
7,1,0.21639999747276306,48.28222155570984,0.19225888669490815,6,"Dense",10,"softmax"
7,2,0.4934999942779541,76.56508088111877,0.4552174538373947,2,"Dense",10,"relu"
7,2,0.4934999942779541,76.56508088111877,0.4552174538373947,3,"Dense",26,"relu"
7,2,0.4934999942779541,76.56508088111877,0.4552174538373947,4,"Dense",10,"relu"
7,2,0.4934999942779541,76.56508088111877,0.4552174538373947,5,"Dense",10,"softmax"
7,3,0.47760000824928284,86.92295503616333,0.4341385307312012,2,"Dense",10,"relu"
7,3,0.47760000824928284,86.92295503616333,0.4341385307312012,3,"Dense",26,"relu"
7,3,0.47760000824928284,86.92295503616333,0.4341385307312012,4,"Dense",12,"relu"
7,3,0.47760000824928284,86.92295503616333,0.4341385307312012,5,"Dense",10,"softmax"
7,4,0.41130000352859497,77.77488684654236,0.3724125601053238,2,"Dense",11,"relu"
7,4,0.41130000352859497,77.77488684654236,0.3724125601053238,3,"Dense",32,"relu"
7,4,0.41130000352859497,77.77488684654236,0.3724125601053238,4,"Dense",8,"relu"
7,4,0.41130000352859497,77.77488684654236,0.3724125601053238,5,"Dense",10,"softmax"
7,5,0.3682999908924103,75.84606575965881,0.3303769580125809,2,"Dense",15,"relu"
7,5,0.3682999908924103,75.84606575965881,0.3303769580125809,3,"Dense",31,"relu"
7,5,0.3682999908924103,75.84606575965881,0.3303769580125809,4,"Dense",11,"relu"
7,5,0.3682999908924103,75.84606575965881,0.3303769580125809,5,"Dense",10,"softmax"
7,6,0.48899999260902405,18.00591015815735,0.4799970375299454,2,"Dense",16,"relu"
7,6,0.48899999260902405,18.00591015815735,0.4799970375299454,3,"Dense",32,"relu"
7,6,0.48899999260902405,18.00591015815735,0.4799970375299454,4,"Dense",13,"relu"
7,6,0.48899999260902405,18.00591015815735,0.4799970375299454,5,"Dense",10,"softmax"
7,7,0.438400000333786,59.057518005371094,0.4088712413311005,2,"Dense",10,"relu"
7,7,0.438400000333786,59.057518005371094,0.4088712413311005,3,"Dense",31,"relu"
7,7,0.438400000333786,59.057518005371094,0.4088712413311005,4,"Dense",8,"relu"
7,7,0.438400000333786,59.057518005371094,0.4088712413311005,5,"Dense",10,"softmax"
8,0,0.45210000872612,18.590885877609253,0.44280456578731536,2,"Dense",10,"relu"
8,0,0.45210000872612,18.590885877609253,0.44280456578731536,3,"Dense",32,"relu"
8,0,0.45210000872612,18.590885877609253,0.44280456578731536,4,"Dense",12,"relu"
8,0,0.45210000872612,18.590885877609253,0.44280456578731536,5,"Dense",11,"relu"
8,0,0.45210000872612,18.590885877609253,0.44280456578731536,6,"Dense",10,"softmax"
8,1,0.3991999924182892,46.85572624206543,0.37577212929725645,2,"Dense",11,"relu"
8,1,0.3991999924182892,46.85572624206543,0.37577212929725645,3,"Dense",32,"relu"
8,1,0.3991999924182892,46.85572624206543,0.37577212929725645,4,"Dense",14,"relu"
8,1,0.3991999924182892,46.85572624206543,0.37577212929725645,5,"Dense",12,"relu"
8,1,0.3991999924182892,46.85572624206543,0.37577212929725645,6,"Dense",10,"softmax"
8,2,0.34310001134872437,77.38887119293213,0.3044055757522583,2,"Dense",18,"relu"
8,2,0.34310001134872437,77.38887119293213,0.3044055757522583,3,"Dense",32,"relu"
8,2,0.34310001134872437,77.38887119293213,0.3044055757522583,4,"Dense",12,"relu"
8,2,0.34310001134872437,77.38887119293213,0.3044055757522583,5,"Dense",14,"relu"
8,2,0.34310001134872437,77.38887119293213,0.3044055757522583,6,"Dense",10,"softmax"
8,3,0.4805999994277954,94.38175082206726,0.4334091240167618,2,"Dense",14,"relu"
8,3,0.4805999994277954,94.38175082206726,0.4334091240167618,3,"Dense",29,"relu"
8,3,0.4805999994277954,94.38175082206726,0.4334091240167618,4,"Dense",8,"relu"
8,3,0.4805999994277954,94.38175082206726,0.4334091240167618,5,"Dense",10,"softmax"
8,4,0.45019999146461487,93.29946851730347,0.40355025720596316,2,"Dense",8,"relu"
8,4,0.45019999146461487,93.29946851730347,0.40355025720596316,3,"Dense",24,"relu"
8,4,0.45019999146461487,93.29946851730347,0.40355025720596316,4,"Dense",12,"relu"
8,4,0.45019999146461487,93.29946851730347,0.40355025720596316,5,"Dense",14,"relu"
8,4,0.45019999146461487,93.29946851730347,0.40355025720596316,6,"Dense",10,"softmax"
8,5,0.42089998722076416,83.04625296592712,0.3793768607378006,2,"Dense",11,"relu"
8,5,0.42089998722076416,83.04625296592712,0.3793768607378006,3,"Dense",32,"relu"
8,5,0.42089998722076416,83.04625296592712,0.3793768607378006,4,"Dense",12,"relu"
8,5,0.42089998722076416,83.04625296592712,0.3793768607378006,5,"Dense",12,"relu"
8,5,0.42089998722076416,83.04625296592712,0.3793768607378006,6,"Dense",10,"softmax"
8,6,0.5175999999046326,101.05401253700256,0.4670729936361313,2,"Dense",13,"relu"
8,6,0.5175999999046326,101.05401253700256,0.4670729936361313,3,"Dense",32,"relu"
8,6,0.5175999999046326,101.05401253700256,0.4670729936361313,4,"Dense",12,"relu"
8,6,0.5175999999046326,101.05401253700256,0.4670729936361313,5,"Dense",10,"softmax"
8,7,0.4731999933719635,82.5152051448822,0.4319423907995224,2,"Dense",18,"relu"
8,7,0.4731999933719635,82.5152051448822,0.4319423907995224,3,"Dense",32,"relu"
8,7,0.4731999933719635,82.5152051448822,0.4319423907995224,4,"Dense",14,"relu"
8,7,0.4731999933719635,82.5152051448822,0.4319423907995224,5,"Dense",18,"relu"
8,7,0.4731999933719635,82.5152051448822,0.4319423907995224,6,"Dense",10,"softmax"
