"generation","genome","accuracy","training_time","fitness","layer","type","units","activation"
0,0,0.5680999755859375,22.111100673675537,0.5570444252490997,2,"Dense",126,"relu"
0,0,0.5680999755859375,22.111100673675537,0.5570444252490997,3,"Dense",91,"relu"
0,0,0.5680999755859375,22.111100673675537,0.5570444252490997,4,"Dense",128,"relu"
0,0,0.5680999755859375,22.111100673675537,0.5570444252490997,5,"Dense",26,"relu"
0,0,0.5680999755859375,22.111100673675537,0.5570444252490997,7,"Dense",51,"relu"
0,0,0.5680999755859375,22.111100673675537,0.5570444252490997,8,"Dense",10,"softmax"
0,1,0.5511000156402588,12.420971632003784,0.5448895298242569,2,"Dense",124,"relu"
0,1,0.5511000156402588,12.420971632003784,0.5448895298242569,3,"Dense",25,"relu"
0,1,0.5511000156402588,12.420971632003784,0.5448895298242569,4,"Dense",73,"relu"
0,1,0.5511000156402588,12.420971632003784,0.5448895298242569,5,"Dense",98,"relu"
0,1,0.5511000156402588,12.420971632003784,0.5448895298242569,7,"Dense",102,"relu"
0,1,0.5511000156402588,12.420971632003784,0.5448895298242569,8,"Dense",97,"relu"
0,1,0.5511000156402588,12.420971632003784,0.5448895298242569,9,"Dense",10,"softmax"
0,2,0.48579999804496765,10.816242694854736,0.4803918766975403,2,"Dense",54,"relu"
0,2,0.48579999804496765,10.816242694854736,0.4803918766975403,3,"Dense",43,"relu"
0,2,0.48579999804496765,10.816242694854736,0.4803918766975403,5,"Dense",111,"relu"
0,2,0.48579999804496765,10.816242694854736,0.4803918766975403,7,"Dense",64,"relu"
0,2,0.48579999804496765,10.816242694854736,0.4803918766975403,8,"Dense",10,"softmax"
0,3,0.476500004529953,19.206671714782715,0.46689666867256163,2,"Dense",62,"relu"
0,3,0.476500004529953,19.206671714782715,0.46689666867256163,3,"Dense",26,"relu"
0,3,0.476500004529953,19.206671714782715,0.46689666867256163,5,"Dense",30,"relu"
0,3,0.476500004529953,19.206671714782715,0.46689666867256163,7,"Dense",71,"relu"
0,3,0.476500004529953,19.206671714782715,0.46689666867256163,8,"Dense",28,"relu"
0,3,0.476500004529953,19.206671714782715,0.46689666867256163,9,"Dense",119,"relu"
0,3,0.476500004529953,19.206671714782715,0.46689666867256163,11,"Dense",109,"relu"
0,3,0.476500004529953,19.206671714782715,0.46689666867256163,12,"Dense",122,"relu"
0,3,0.476500004529953,19.206671714782715,0.46689666867256163,13,"Dense",109,"relu"
0,3,0.476500004529953,19.206671714782715,0.46689666867256163,15,"Dense",119,"relu"
0,3,0.476500004529953,19.206671714782715,0.46689666867256163,16,"Dense",121,"relu"
0,3,0.476500004529953,19.206671714782715,0.46689666867256163,18,"Dense",107,"relu"
0,3,0.476500004529953,19.206671714782715,0.46689666867256163,19,"Dense",41,"relu"
0,3,0.476500004529953,19.206671714782715,0.46689666867256163,20,"Dense",81,"relu"
0,3,0.476500004529953,19.206671714782715,0.46689666867256163,21,"Dense",29,"relu"
0,3,0.476500004529953,19.206671714782715,0.46689666867256163,22,"Dense",10,"softmax"
0,4,0.41499999165534973,14.681971549987793,0.40765900588035586,2,"Dense",99,"relu"
0,4,0.41499999165534973,14.681971549987793,0.40765900588035586,4,"Dense",61,"relu"
0,4,0.41499999165534973,14.681971549987793,0.40765900588035586,5,"Dense",80,"relu"
0,4,0.41499999165534973,14.681971549987793,0.40765900588035586,6,"Dense",126,"relu"
0,4,0.41499999165534973,14.681971549987793,0.40765900588035586,7,"Dense",44,"relu"
0,4,0.41499999165534973,14.681971549987793,0.40765900588035586,8,"Dense",53,"relu"
0,4,0.41499999165534973,14.681971549987793,0.40765900588035586,9,"Dense",32,"relu"
0,4,0.41499999165534973,14.681971549987793,0.40765900588035586,10,"Dense",76,"relu"
0,4,0.41499999165534973,14.681971549987793,0.40765900588035586,12,"Dense",65,"relu"
0,4,0.41499999165534973,14.681971549987793,0.40765900588035586,13,"Dense",73,"relu"
0,4,0.41499999165534973,14.681971549987793,0.40765900588035586,14,"Dense",46,"relu"
0,4,0.41499999165534973,14.681971549987793,0.40765900588035586,15,"Dense",85,"relu"
0,4,0.41499999165534973,14.681971549987793,0.40765900588035586,16,"Dense",10,"softmax"
0,5,0.545199990272522,10.1599702835083,0.5401200051307679,2,"Dense",27,"relu"
0,5,0.545199990272522,10.1599702835083,0.5401200051307679,3,"Dense",64,"relu"
0,5,0.545199990272522,10.1599702835083,0.5401200051307679,4,"Dense",75,"relu"
0,5,0.545199990272522,10.1599702835083,0.5401200051307679,6,"Dense",10,"softmax"
0,6,0.45590001344680786,13.379971504211426,0.44921002769470214,2,"Dense",17,"relu"
0,6,0.45590001344680786,13.379971504211426,0.44921002769470214,3,"Dense",62,"relu"
0,6,0.45590001344680786,13.379971504211426,0.44921002769470214,5,"Dense",21,"relu"
0,6,0.45590001344680786,13.379971504211426,0.44921002769470214,6,"Dense",106,"relu"
0,6,0.45590001344680786,13.379971504211426,0.44921002769470214,7,"Dense",108,"relu"
0,6,0.45590001344680786,13.379971504211426,0.44921002769470214,8,"Dense",105,"relu"
0,6,0.45590001344680786,13.379971504211426,0.44921002769470214,9,"Dense",74,"relu"
0,6,0.45590001344680786,13.379971504211426,0.44921002769470214,11,"Dense",10,"relu"
0,6,0.45590001344680786,13.379971504211426,0.44921002769470214,12,"Dense",67,"relu"
0,6,0.45590001344680786,13.379971504211426,0.44921002769470214,13,"Dense",20,"relu"
0,6,0.45590001344680786,13.379971504211426,0.44921002769470214,14,"Dense",55,"relu"
0,6,0.45590001344680786,13.379971504211426,0.44921002769470214,15,"Dense",10,"softmax"
0,7,0.5508999824523926,9.073971271514893,0.5463629968166351,2,"Dense",56,"relu"
0,7,0.5508999824523926,9.073971271514893,0.5463629968166351,3,"Dense",29,"relu"
0,7,0.5508999824523926,9.073971271514893,0.5463629968166351,4,"Dense",59,"relu"
0,7,0.5508999824523926,9.073971271514893,0.5463629968166351,5,"Dense",10,"softmax"
0,8,0.4526999890804291,9.457319259643555,0.4479713294506073,2,"Dense",52,"relu"
0,8,0.4526999890804291,9.457319259643555,0.4479713294506073,3,"Dense",64,"relu"
0,8,0.4526999890804291,9.457319259643555,0.4479713294506073,4,"Dense",27,"relu"
0,8,0.4526999890804291,9.457319259643555,0.4479713294506073,6,"Dense",10,"softmax"
0,9,0.5145999789237976,10.134999752044678,0.5095324790477753,2,"Dense",55,"relu"
0,9,0.5145999789237976,10.134999752044678,0.5095324790477753,3,"Dense",16,"relu"
0,9,0.5145999789237976,10.134999752044678,0.5095324790477753,4,"Dense",19,"relu"
0,9,0.5145999789237976,10.134999752044678,0.5095324790477753,5,"Dense",18,"relu"
0,9,0.5145999789237976,10.134999752044678,0.5095324790477753,6,"Dense",18,"relu"
0,9,0.5145999789237976,10.134999752044678,0.5095324790477753,7,"Dense",106,"relu"
0,9,0.5145999789237976,10.134999752044678,0.5095324790477753,8,"Dense",101,"relu"
0,9,0.5145999789237976,10.134999752044678,0.5095324790477753,10,"Dense",10,"softmax"
0,10,0.40209999680519104,13.973222732543945,0.39511338543891905,2,"Dense",21,"relu"
0,10,0.40209999680519104,13.973222732543945,0.39511338543891905,3,"Dense",110,"relu"
0,10,0.40209999680519104,13.973222732543945,0.39511338543891905,5,"Dense",62,"relu"
0,10,0.40209999680519104,13.973222732543945,0.39511338543891905,6,"Dense",77,"relu"
0,10,0.40209999680519104,13.973222732543945,0.39511338543891905,7,"Dense",10,"softmax"
0,11,0.10000000149011612,18.605189085006714,0.09069740694761276,2,"Dense",44,"relu"
0,11,0.10000000149011612,18.605189085006714,0.09069740694761276,3,"Dense",117,"relu"
0,11,0.10000000149011612,18.605189085006714,0.09069740694761276,5,"Dense",43,"relu"
0,11,0.10000000149011612,18.605189085006714,0.09069740694761276,6,"Dense",61,"relu"
0,11,0.10000000149011612,18.605189085006714,0.09069740694761276,7,"Dense",116,"relu"
0,11,0.10000000149011612,18.605189085006714,0.09069740694761276,9,"Dense",23,"relu"
0,11,0.10000000149011612,18.605189085006714,0.09069740694761276,10,"Dense",38,"relu"
0,11,0.10000000149011612,18.605189085006714,0.09069740694761276,12,"Dense",96,"relu"
0,11,0.10000000149011612,18.605189085006714,0.09069740694761276,14,"Dense",17,"relu"
0,11,0.10000000149011612,18.605189085006714,0.09069740694761276,15,"Dense",124,"relu"
0,11,0.10000000149011612,18.605189085006714,0.09069740694761276,16,"Dense",10,"softmax"
0,12,0.48019999265670776,50.313971519470215,0.45504300689697263,2,"Dense",106,"relu"
0,12,0.48019999265670776,50.313971519470215,0.45504300689697263,3,"Dense",85,"relu"
0,12,0.48019999265670776,50.313971519470215,0.45504300689697263,4,"Dense",60,"relu"
0,12,0.48019999265670776,50.313971519470215,0.45504300689697263,5,"Dense",117,"relu"
0,12,0.48019999265670776,50.313971519470215,0.45504300689697263,6,"Dense",111,"relu"
0,12,0.48019999265670776,50.313971519470215,0.45504300689697263,8,"Dense",126,"relu"
0,12,0.48019999265670776,50.313971519470215,0.45504300689697263,10,"Dense",63,"relu"
0,12,0.48019999265670776,50.313971519470215,0.45504300689697263,11,"Dense",48,"relu"
0,12,0.48019999265670776,50.313971519470215,0.45504300689697263,12,"Dense",17,"relu"
0,12,0.48019999265670776,50.313971519470215,0.45504300689697263,13,"Dense",106,"relu"
0,12,0.48019999265670776,50.313971519470215,0.45504300689697263,14,"Dense",62,"relu"
0,12,0.48019999265670776,50.313971519470215,0.45504300689697263,15,"Dense",128,"relu"
0,12,0.48019999265670776,50.313971519470215,0.45504300689697263,17,"Dense",10,"softmax"
0,13,0.4986000061035156,46.47096920013428,0.4753645215034485,2,"Dense",91,"relu"
0,13,0.4986000061035156,46.47096920013428,0.4753645215034485,3,"Dense",31,"relu"
0,13,0.4986000061035156,46.47096920013428,0.4753645215034485,4,"Dense",107,"relu"
0,13,0.4986000061035156,46.47096920013428,0.4753645215034485,5,"Dense",64,"relu"
0,13,0.4986000061035156,46.47096920013428,0.4753645215034485,6,"Dense",97,"relu"
0,13,0.4986000061035156,46.47096920013428,0.4753645215034485,7,"Dense",114,"relu"
0,13,0.4986000061035156,46.47096920013428,0.4753645215034485,8,"Dense",110,"relu"
0,13,0.4986000061035156,46.47096920013428,0.4753645215034485,9,"Dense",55,"relu"
0,13,0.4986000061035156,46.47096920013428,0.4753645215034485,10,"Dense",82,"relu"
0,13,0.4986000061035156,46.47096920013428,0.4753645215034485,12,"Dense",10,"softmax"
0,14,0.5103999972343445,10.75717568397522,0.5050214093923568,2,"Dense",26,"relu"
0,14,0.5103999972343445,10.75717568397522,0.5050214093923568,3,"Dense",27,"relu"
0,14,0.5103999972343445,10.75717568397522,0.5050214093923568,4,"Dense",92,"relu"
0,14,0.5103999972343445,10.75717568397522,0.5050214093923568,5,"Dense",69,"relu"
